"T","X","Y","datasets","days"
"2019--P1Y", +0198, +0033,    2,    2
"2019--P1Y", +0198, +0034,    2,    2
"2019--P1Y", +0198, +0035,    2,    2
"2019--P1Y", +0198, +0036,    2,    2
"2019--P1Y", +0198, +0037,    2,    2
"2019--P1Y", +0198, +0038,    2,    2
"2019--P1Y", +0198, +0039,    2,    2
"2019--P1Y", +0198, +0040,    2,    2
"2019--P1Y", +0198, +0041,    2,    2
"2019--P1Y", +0198, +0042,    2,    2
"2019--P1Y", +0198, +0043,    2,    2
"2019--P1Y", +0198, +0044,    2,    2
"2019--P1Y", +0198, +0045,    2,    2
"2019--P1Y", +0198, +0046,    2,    2
"2019--P1Y", +0198, +0047,    2,    2
"2019--P1Y", +0198, +0048,    2,    2
"2019--P1Y", +0198, +0049,    2,    2
"2019--P1Y", +0198, +0050,    2,    2
"2019--P1Y", +0198, +0051,    2,    2
"2019--P1Y", +0198, +0052,    2,    2
"2019--P1Y", +0198, +0053,    2,    2
"2019--P1Y", +0198, +0054,    2,    2
"2019--P1Y", +0198, +0055,    2,    2
"2019--P1Y", +0198, +0056,    2,    2
"2019--P1Y", +0198, +0057,    2,    2
"2019--P1Y", +0198, +0058,    2,    2
"2019--P1Y", +0198, +0059,    2,    2
"2019--P1Y", +0198, +0060,    2,    2
"2019--P1Y", +0198, +0061,    2,    2
"2019--P1Y", +0198, +0062,    2,    2
"2019--P1Y", +0198, +0063,    2,    2
"2019--P1Y", +0198, +0064,    2,    2
"2019--P1Y", +0198, +0065,    2,    2
"2019--P1Y", +0198, +0066,    2,    2
"2019--P1Y", +0198, +0067,    2,    2
"2019--P1Y", +0198, +0068,    2,    2
"2019--P1Y", +0198, +0069,    2,    2
"2019--P1Y", +0198, +0070,    2,    2
"2019--P1Y", +0198, +0071,    2,    2
"2019--P1Y", +0198, +0072,    2,    2
"2019--P1Y", +0198, +0073,    2,    2
"2019--P1Y", +0198, +0074,    2,    2
"2019--P1Y", +0198, +0075,    2,    2
"2019--P1Y", +0198, +0076,    2,    2
"2019--P1Y", +0198, +0077,    2,    2
"2019--P1Y", +0198, +0078,    2,    2
"2019--P1Y", +0198, +0079,    2,    2
"2019--P1Y", +0198, +0080,    2,    2
"2019--P1Y", +0198, +0081,    2,    2
"2019--P1Y", +0198, +0082,    2,    2
"2019--P1Y", +0198, +0083,    2,    2
"2019--P1Y", +0198, +0084,    2,    2
"2019--P1Y", +0198, +0085,    2,    2
"2019--P1Y", +0198, +0086,    2,    2
"2019--P1Y", +0198, +0087,    2,    2
"2019--P1Y", +0198, +0088,    2,    2
"2019--P1Y", +0198, +0089,    2,    2
"2019--P1Y", +0198, +0090,    2,    2
"2019--P1Y", +0198, +0091,    2,    2
"2019--P1Y", +0198, +0092,    2,    2
"2019--P1Y", +0198, +0093,    2,    2
"2019--P1Y", +0198, +0094,    2,    2
"2019--P1Y", +0198, +0095,    2,    2
"2019--P1Y", +0198, +0096,    2,    2
"2019--P1Y", +0198, +0097,    2,    2
"2019--P1Y", +0198, +0098,    2,    2
"2019--P1Y", +0198, +0099,    2,    2
"2019--P1Y", +0198, +0100,    2,    2
"2019--P1Y", +0198, +0101,    2,    2
"2019--P1Y", +0198, +0102,    2,    2
"2019--P1Y", +0198, +0103,    2,    2
"2019--P1Y", +0198, +0104,    2,    2
"2019--P1Y", +0198, +0105,    2,    2
"2019--P1Y", +0198, +0106,    2,    2
"2019--P1Y", +0198, +0107,    2,    2
"2019--P1Y", +0198, +0108,    2,    2
"2019--P1Y", +0198, +0109,    2,    2
"2019--P1Y", +0198, +0110,    2,    2
"2019--P1Y", +0198, +0111,    2,    2
"2019--P1Y", +0198, +0112,    2,    2
"2019--P1Y", +0198, +0113,    2,    2
"2019--P1Y", +0198, +0114,    2,    2
"2019--P1Y", +0198, +0115,    2,    2
"2019--P1Y", +0198, +0116,    2,    2
"2019--P1Y", +0198, +0117,    2,    2
"2019--P1Y", +0198, +0118,    2,    2
"2019--P1Y", +0198, +0119,    2,    2
"2019--P1Y", +0199, +0032,    2,    2
"2019--P1Y", +0199, +0033,    2,    2
"2019--P1Y", +0199, +0034,    2,    2
"2019--P1Y", +0199, +0035,    2,    2
"2019--P1Y", +0199, +0036,    2,    2
"2019--P1Y", +0199, +0037,    2,    2
"2019--P1Y", +0199, +0038,    2,    2
"2019--P1Y", +0199, +0039,    2,    2
"2019--P1Y", +0199, +0040,    2,    2
"2019--P1Y", +0199, +0041,    2,    2
"2019--P1Y", +0199, +0042,    2,    2
"2019--P1Y", +0199, +0043,    2,    2
"2019--P1Y", +0199, +0044,    2,    2
"2019--P1Y", +0199, +0045,    2,    2
"2019--P1Y", +0199, +0046,    2,    2
"2019--P1Y", +0199, +0047,    2,    2
"2019--P1Y", +0199, +0048,    2,    2
"2019--P1Y", +0199, +0049,    2,    2
"2019--P1Y", +0199, +0050,    2,    2
"2019--P1Y", +0199, +0051,    2,    2
"2019--P1Y", +0199, +0052,    2,    2
"2019--P1Y", +0199, +0053,    2,    2
"2019--P1Y", +0199, +0054,    2,    2
"2019--P1Y", +0199, +0055,    2,    2
"2019--P1Y", +0199, +0056,    2,    2
"2019--P1Y", +0199, +0057,    2,    2
"2019--P1Y", +0199, +0058,    2,    2
"2019--P1Y", +0199, +0059,    2,    2
"2019--P1Y", +0199, +0060,    2,    2
"2019--P1Y", +0199, +0061,    2,    2
"2019--P1Y", +0199, +0062,    2,    2
"2019--P1Y", +0199, +0063,    2,    2
"2019--P1Y", +0199, +0064,    2,    2
"2019--P1Y", +0199, +0065,    2,    2
"2019--P1Y", +0199, +0066,    2,    2
"2019--P1Y", +0199, +0067,    2,    2
"2019--P1Y", +0199, +0068,    2,    2
"2019--P1Y", +0199, +0069,    2,    2
"2019--P1Y", +0199, +0070,    2,    2
"2019--P1Y", +0199, +0071,    2,    2
"2019--P1Y", +0199, +0072,    2,    2
"2019--P1Y", +0199, +0073,    2,    2
"2019--P1Y", +0199, +0074,    2,    2
"2019--P1Y", +0199, +0075,    2,    2
"2019--P1Y", +0199, +0076,    2,    2
"2019--P1Y", +0199, +0077,    2,    2
"2019--P1Y", +0199, +0078,    2,    2
"2019--P1Y", +0199, +0079,    2,    2
"2019--P1Y", +0199, +0080,    2,    2
"2019--P1Y", +0199, +0081,    2,    2
"2019--P1Y", +0199, +0082,    2,    2
"2019--P1Y", +0199, +0083,    2,    2
"2019--P1Y", +0199, +0084,    2,    2
"2019--P1Y", +0199, +0085,    2,    2
"2019--P1Y", +0199, +0086,    2,    2
"2019--P1Y", +0199, +0087,    2,    2
"2019--P1Y", +0199, +0088,    2,    2
"2019--P1Y", +0199, +0089,    2,    2
"2019--P1Y", +0199, +0090,    2,    2
"2019--P1Y", +0199, +0091,    2,    2
"2019--P1Y", +0199, +0092,    2,    2
"2019--P1Y", +0199, +0093,    2,    2
"2019--P1Y", +0199, +0094,    2,    2
"2019--P1Y", +0199, +0095,    2,    2
"2019--P1Y", +0199, +0096,    2,    2
"2019--P1Y", +0199, +0097,    2,    2
"2019--P1Y", +0199, +0098,    2,    2
"2019--P1Y", +0199, +0099,    2,    2
"2019--P1Y", +0199, +0100,    2,    2
"2019--P1Y", +0199, +0101,    2,    2
"2019--P1Y", +0199, +0102,    2,    2
"2019--P1Y", +0199, +0103,    2,    2
"2019--P1Y", +0199, +0104,    2,    2
"2019--P1Y", +0199, +0105,    2,    2
"2019--P1Y", +0199, +0106,    2,    2
"2019--P1Y", +0199, +0107,    2,    2
"2019--P1Y", +0199, +0108,    2,    2
"2019--P1Y", +0199, +0109,    2,    2
"2019--P1Y", +0199, +0110,    2,    2
"2019--P1Y", +0199, +0111,    2,    2
"2019--P1Y", +0199, +0112,    2,    2
"2019--P1Y", +0199, +0113,    2,    2
"2019--P1Y", +0199, +0114,    2,    2
"2019--P1Y", +0199, +0115,    2,    2
"2019--P1Y", +0199, +0116,    2,    2
"2019--P1Y", +0199, +0117,    2,    2
"2019--P1Y", +0199, +0118,    2,    2
"2019--P1Y", +0199, +0119,    2,    2
"2019--P1Y", +0200, +0032,    2,    2
"2019--P1Y", +0200, +0033,    2,    2
"2019--P1Y", +0200, +0034,    2,    2
"2019--P1Y", +0200, +0035,    2,    2
"2019--P1Y", +0200, +0036,    2,    2
"2019--P1Y", +0200, +0037,    2,    2
"2019--P1Y", +0200, +0038,    2,    2
"2019--P1Y", +0200, +0039,    2,    2
"2019--P1Y", +0200, +0040,    2,    2
"2019--P1Y", +0200, +0041,    2,    2
"2019--P1Y", +0200, +0042,    2,    2
"2019--P1Y", +0200, +0043,    2,    2
"2019--P1Y", +0200, +0044,    2,    2
"2019--P1Y", +0200, +0045,    2,    2
"2019--P1Y", +0200, +0046,    2,    2
"2019--P1Y", +0200, +0047,    2,    2
"2019--P1Y", +0200, +0048,    2,    2
"2019--P1Y", +0200, +0049,    2,    2
"2019--P1Y", +0200, +0050,    2,    2
"2019--P1Y", +0200, +0051,    2,    2
"2019--P1Y", +0200, +0052,    2,    2
"2019--P1Y", +0200, +0053,    2,    2
"2019--P1Y", +0200, +0054,    2,    2
"2019--P1Y", +0200, +0055,    2,    2
"2019--P1Y", +0200, +0056,    2,    2
"2019--P1Y", +0200, +0057,    2,    2
"2019--P1Y", +0200, +0058,    2,    2
"2019--P1Y", +0200, +0059,    2,    2
"2019--P1Y", +0200, +0060,    2,    2
"2019--P1Y", +0200, +0061,    2,    2
"2019--P1Y", +0200, +0062,    2,    2
"2019--P1Y", +0200, +0063,    2,    2
"2019--P1Y", +0200, +0064,    2,    2
"2019--P1Y", +0200, +0065,    2,    2
"2019--P1Y", +0200, +0066,    2,    2
"2019--P1Y", +0200, +0067,    2,    2
"2019--P1Y", +0200, +0068,    2,    2
"2019--P1Y", +0200, +0069,    2,    2
"2019--P1Y", +0200, +0070,    2,    2
"2019--P1Y", +0200, +0071,    2,    2
"2019--P1Y", +0200, +0072,    2,    2
"2019--P1Y", +0200, +0073,    2,    2
"2019--P1Y", +0200, +0074,    2,    2
"2019--P1Y", +0200, +0075,    2,    2
"2019--P1Y", +0200, +0076,    2,    2
"2019--P1Y", +0200, +0077,    2,    2
"2019--P1Y", +0200, +0078,    2,    2
"2019--P1Y", +0200, +0079,    2,    2
"2019--P1Y", +0200, +0080,    2,    2
"2019--P1Y", +0200, +0081,    2,    2
"2019--P1Y", +0200, +0082,    2,    2
"2019--P1Y", +0200, +0083,    2,    2
"2019--P1Y", +0200, +0084,    2,    2
"2019--P1Y", +0200, +0085,    2,    2
"2019--P1Y", +0200, +0086,    2,    2
"2019--P1Y", +0200, +0087,    2,    2
"2019--P1Y", +0200, +0088,    2,    2
"2019--P1Y", +0200, +0089,    2,    2
"2019--P1Y", +0200, +0090,    2,    2
"2019--P1Y", +0200, +0091,    2,    2
"2019--P1Y", +0200, +0092,    2,    2
"2019--P1Y", +0200, +0093,    2,    2
"2019--P1Y", +0200, +0094,    2,    2
"2019--P1Y", +0200, +0095,    2,    2
"2019--P1Y", +0200, +0096,    2,    2
"2019--P1Y", +0200, +0097,    2,    2
"2019--P1Y", +0200, +0098,    2,    2
"2019--P1Y", +0200, +0099,    2,    2
"2019--P1Y", +0200, +0100,    2,    2
"2019--P1Y", +0200, +0101,    2,    2
"2019--P1Y", +0200, +0102,    2,    2
"2019--P1Y", +0200, +0103,    2,    2
"2019--P1Y", +0200, +0104,    2,    2
"2019--P1Y", +0200, +0105,    2,    2
"2019--P1Y", +0200, +0106,    2,    2
"2019--P1Y", +0200, +0107,    2,    2
"2019--P1Y", +0200, +0108,    2,    2
"2019--P1Y", +0200, +0109,    2,    2
"2019--P1Y", +0200, +0110,    2,    2
"2019--P1Y", +0200, +0111,    2,    2
"2019--P1Y", +0200, +0112,    2,    2
"2019--P1Y", +0200, +0113,    2,    2
"2019--P1Y", +0200, +0114,    2,    2
"2019--P1Y", +0200, +0115,    2,    2
"2019--P1Y", +0200, +0116,    2,    2
"2019--P1Y", +0200, +0117,    2,    2
"2019--P1Y", +0200, +0118,    2,    2
"2019--P1Y", +0200, +0119,    2,    2
"2019--P1Y", +0200, +0120,    2,    2
"2019--P1Y", +0201, +0032,    2,    2
"2019--P1Y", +0201, +0033,    2,    2
"2019--P1Y", +0201, +0034,    2,    2
"2019--P1Y", +0201, +0035,    2,    2
"2019--P1Y", +0201, +0036,    2,    2
"2019--P1Y", +0201, +0037,    2,    2
"2019--P1Y", +0201, +0038,    2,    2
"2019--P1Y", +0201, +0039,    2,    2
"2019--P1Y", +0201, +0040,    2,    2
"2019--P1Y", +0201, +0041,    2,    2
"2019--P1Y", +0201, +0042,    2,    2
"2019--P1Y", +0201, +0043,    2,    2
"2019--P1Y", +0201, +0044,    2,    2
"2019--P1Y", +0201, +0045,    2,    2
"2019--P1Y", +0201, +0046,    2,    2
"2019--P1Y", +0201, +0047,    2,    2
"2019--P1Y", +0201, +0048,    2,    2
"2019--P1Y", +0201, +0049,    2,    2
"2019--P1Y", +0201, +0050,    2,    2
"2019--P1Y", +0201, +0051,    2,    2
"2019--P1Y", +0201, +0052,    2,    2
"2019--P1Y", +0201, +0053,    2,    2
"2019--P1Y", +0201, +0054,    2,    2
"2019--P1Y", +0201, +0055,    2,    2
"2019--P1Y", +0201, +0056,    2,    2
"2019--P1Y", +0201, +0057,    2,    2
"2019--P1Y", +0201, +0058,    2,    2
"2019--P1Y", +0201, +0059,    2,    2
"2019--P1Y", +0201, +0060,    2,    2
"2019--P1Y", +0201, +0061,    2,    2
"2019--P1Y", +0201, +0062,    2,    2
"2019--P1Y", +0201, +0063,    2,    2
"2019--P1Y", +0201, +0064,    2,    2
"2019--P1Y", +0201, +0065,    2,    2
"2019--P1Y", +0201, +0066,    2,    2
"2019--P1Y", +0201, +0067,    2,    2
"2019--P1Y", +0201, +0068,    2,    2
"2019--P1Y", +0201, +0069,    2,    2
"2019--P1Y", +0201, +0070,    2,    2
"2019--P1Y", +0201, +0071,    2,    2
"2019--P1Y", +0201, +0072,    2,    2
"2019--P1Y", +0201, +0073,    2,    2
"2019--P1Y", +0201, +0074,    2,    2
"2019--P1Y", +0201, +0075,    2,    2
"2019--P1Y", +0201, +0076,    2,    2
"2019--P1Y", +0201, +0077,    2,    2
"2019--P1Y", +0201, +0078,    2,    2
"2019--P1Y", +0201, +0079,    2,    2
"2019--P1Y", +0201, +0080,    2,    2
"2019--P1Y", +0201, +0081,    2,    2
"2019--P1Y", +0201, +0082,    2,    2
"2019--P1Y", +0201, +0083,    2,    2
"2019--P1Y", +0201, +0084,    2,    2
"2019--P1Y", +0201, +0085,    2,    2
"2019--P1Y", +0201, +0086,    2,    2
"2019--P1Y", +0201, +0087,    2,    2
"2019--P1Y", +0201, +0088,    2,    2
"2019--P1Y", +0201, +0089,    2,    2
"2019--P1Y", +0201, +0090,    2,    2
"2019--P1Y", +0201, +0091,    2,    2
"2019--P1Y", +0201, +0092,    2,    2
"2019--P1Y", +0201, +0093,    2,    2
"2019--P1Y", +0201, +0094,    2,    2
"2019--P1Y", +0201, +0095,    2,    2
"2019--P1Y", +0201, +0096,    2,    2
"2019--P1Y", +0201, +0097,    2,    2
"2019--P1Y", +0201, +0098,    2,    2
"2019--P1Y", +0201, +0099,    2,    2
"2019--P1Y", +0201, +0100,    2,    2
"2019--P1Y", +0201, +0101,    2,    2
"2019--P1Y", +0201, +0102,    2,    2
"2019--P1Y", +0201, +0103,    2,    2
"2019--P1Y", +0201, +0104,    2,    2
"2019--P1Y", +0201, +0105,    2,    2
"2019--P1Y", +0201, +0106,    2,    2
"2019--P1Y", +0201, +0107,    2,    2
"2019--P1Y", +0201, +0108,    2,    2
"2019--P1Y", +0201, +0109,    2,    2
"2019--P1Y", +0201, +0110,    2,    2
"2019--P1Y", +0201, +0111,    2,    2
"2019--P1Y", +0201, +0112,    2,    2
"2019--P1Y", +0201, +0113,    2,    2
"2019--P1Y", +0201, +0114,    2,    2
"2019--P1Y", +0201, +0115,    2,    2
"2019--P1Y", +0201, +0116,    2,    2
"2019--P1Y", +0201, +0117,    2,    2
"2019--P1Y", +0201, +0118,    2,    2
"2019--P1Y", +0201, +0119,    2,    2
"2019--P1Y", +0201, +0120,    2,    2
"2019--P1Y", +0202, +0032,    2,    2
"2019--P1Y", +0202, +0033,    2,    2
"2019--P1Y", +0202, +0034,    2,    2
"2019--P1Y", +0202, +0035,    2,    2
"2019--P1Y", +0202, +0036,    2,    2
"2019--P1Y", +0202, +0037,    2,    2
"2019--P1Y", +0202, +0038,    2,    2
"2019--P1Y", +0202, +0039,    2,    2
"2019--P1Y", +0202, +0040,    2,    2
"2019--P1Y", +0202, +0041,    2,    2
"2019--P1Y", +0202, +0042,    2,    2
"2019--P1Y", +0202, +0043,    2,    2
"2019--P1Y", +0202, +0044,    2,    2
"2019--P1Y", +0202, +0045,    2,    2
"2019--P1Y", +0202, +0046,    2,    2
"2019--P1Y", +0202, +0047,    2,    2
"2019--P1Y", +0202, +0048,    2,    2
"2019--P1Y", +0202, +0049,    2,    2
"2019--P1Y", +0202, +0050,    2,    2
"2019--P1Y", +0202, +0051,    2,    2
"2019--P1Y", +0202, +0052,    2,    2
"2019--P1Y", +0202, +0053,    2,    2
"2019--P1Y", +0202, +0054,    2,    2
"2019--P1Y", +0202, +0055,    2,    2
"2019--P1Y", +0202, +0056,    2,    2
"2019--P1Y", +0202, +0057,    2,    2
"2019--P1Y", +0202, +0058,    2,    2
"2019--P1Y", +0202, +0059,    2,    2
"2019--P1Y", +0202, +0060,    2,    2
"2019--P1Y", +0202, +0061,    2,    2
"2019--P1Y", +0202, +0062,    2,    2
"2019--P1Y", +0202, +0063,    2,    2
"2019--P1Y", +0202, +0064,    2,    2
"2019--P1Y", +0202, +0065,    2,    2
"2019--P1Y", +0202, +0066,    2,    2
"2019--P1Y", +0202, +0067,    2,    2
"2019--P1Y", +0202, +0068,    2,    2
"2019--P1Y", +0202, +0069,    2,    2
"2019--P1Y", +0202, +0070,    2,    2
"2019--P1Y", +0202, +0071,    2,    2
"2019--P1Y", +0202, +0072,    2,    2
"2019--P1Y", +0202, +0073,    2,    2
"2019--P1Y", +0202, +0074,    2,    2
"2019--P1Y", +0202, +0075,    2,    2
"2019--P1Y", +0202, +0076,    2,    2
"2019--P1Y", +0202, +0077,    2,    2
"2019--P1Y", +0202, +0078,    2,    2
"2019--P1Y", +0202, +0079,    2,    2
"2019--P1Y", +0202, +0080,    2,    2
"2019--P1Y", +0202, +0081,    2,    2
"2019--P1Y", +0202, +0082,    2,    2
"2019--P1Y", +0202, +0083,    2,    2
"2019--P1Y", +0202, +0084,    2,    2
"2019--P1Y", +0202, +0085,    2,    2
"2019--P1Y", +0202, +0086,    2,    2
"2019--P1Y", +0202, +0087,    2,    2
"2019--P1Y", +0202, +0088,    2,    2
"2019--P1Y", +0202, +0089,    2,    2
"2019--P1Y", +0202, +0090,    2,    2
"2019--P1Y", +0202, +0091,    2,    2
"2019--P1Y", +0202, +0092,    2,    2
"2019--P1Y", +0202, +0093,    2,    2
"2019--P1Y", +0202, +0094,    2,    2
"2019--P1Y", +0202, +0095,    2,    2
"2019--P1Y", +0202, +0096,    2,    2
"2019--P1Y", +0202, +0097,    2,    2
"2019--P1Y", +0202, +0098,    2,    2
"2019--P1Y", +0202, +0099,    2,    2
"2019--P1Y", +0202, +0100,    2,    2
"2019--P1Y", +0202, +0101,    2,    2
"2019--P1Y", +0202, +0102,    2,    2
"2019--P1Y", +0202, +0103,    2,    2
"2019--P1Y", +0202, +0104,    2,    2
"2019--P1Y", +0202, +0105,    2,    2
"2019--P1Y", +0202, +0106,    2,    2
"2019--P1Y", +0202, +0107,    2,    2
"2019--P1Y", +0202, +0108,    2,    2
"2019--P1Y", +0202, +0109,    2,    2
"2019--P1Y", +0202, +0110,    2,    2
"2019--P1Y", +0202, +0111,    2,    2
"2019--P1Y", +0202, +0112,    2,    2
"2019--P1Y", +0202, +0113,    2,    2
"2019--P1Y", +0202, +0114,    2,    2
"2019--P1Y", +0202, +0115,    2,    2
"2019--P1Y", +0202, +0116,    2,    2
"2019--P1Y", +0202, +0117,    2,    2
"2019--P1Y", +0202, +0118,    2,    2
"2019--P1Y", +0202, +0119,    2,    2
"2019--P1Y", +0202, +0120,    2,    2
"2019--P1Y", +0203, +0032,    2,    2
"2019--P1Y", +0203, +0033,    2,    2
"2019--P1Y", +0203, +0034,    2,    2
"2019--P1Y", +0203, +0035,    2,    2
"2019--P1Y", +0203, +0036,    2,    2
"2019--P1Y", +0203, +0037,    2,    2
"2019--P1Y", +0203, +0038,    2,    2
"2019--P1Y", +0203, +0039,    2,    2
"2019--P1Y", +0203, +0040,    2,    2
"2019--P1Y", +0203, +0041,    2,    2
"2019--P1Y", +0203, +0042,    2,    2
"2019--P1Y", +0203, +0043,    2,    2
"2019--P1Y", +0203, +0044,    2,    2
"2019--P1Y", +0203, +0045,    2,    2
"2019--P1Y", +0203, +0046,    2,    2
"2019--P1Y", +0203, +0047,    2,    2
"2019--P1Y", +0203, +0048,    2,    2
"2019--P1Y", +0203, +0049,    2,    2
"2019--P1Y", +0203, +0050,    2,    2
"2019--P1Y", +0203, +0051,    2,    2
"2019--P1Y", +0203, +0052,    2,    2
"2019--P1Y", +0203, +0053,    2,    2
"2019--P1Y", +0203, +0054,    2,    2
"2019--P1Y", +0203, +0055,    2,    2
"2019--P1Y", +0203, +0056,    2,    2
"2019--P1Y", +0203, +0057,    2,    2
"2019--P1Y", +0203, +0058,    2,    2
"2019--P1Y", +0203, +0059,    2,    2
"2019--P1Y", +0203, +0060,    2,    2
"2019--P1Y", +0203, +0061,    2,    2
"2019--P1Y", +0203, +0062,    2,    2
"2019--P1Y", +0203, +0063,    2,    2
"2019--P1Y", +0203, +0064,    2,    2
"2019--P1Y", +0203, +0065,    2,    2
"2019--P1Y", +0203, +0066,    2,    2
"2019--P1Y", +0203, +0067,    2,    2
"2019--P1Y", +0203, +0068,    2,    2
"2019--P1Y", +0203, +0069,    2,    2
"2019--P1Y", +0203, +0070,    2,    2
"2019--P1Y", +0203, +0071,    2,    2
"2019--P1Y", +0203, +0072,    2,    2
"2019--P1Y", +0203, +0073,    2,    2
"2019--P1Y", +0203, +0074,    2,    2
"2019--P1Y", +0203, +0075,    2,    2
"2019--P1Y", +0203, +0076,    2,    2
"2019--P1Y", +0203, +0077,    2,    2
"2019--P1Y", +0203, +0078,    2,    2
"2019--P1Y", +0203, +0079,    2,    2
"2019--P1Y", +0203, +0080,    2,    2
"2019--P1Y", +0203, +0081,    2,    2
"2019--P1Y", +0203, +0082,    2,    2
"2019--P1Y", +0203, +0083,    2,    2
"2019--P1Y", +0203, +0084,    2,    2
"2019--P1Y", +0203, +0085,    2,    2
"2019--P1Y", +0203, +0086,    2,    2
"2019--P1Y", +0203, +0087,    2,    2
"2019--P1Y", +0203, +0088,    2,    2
"2019--P1Y", +0203, +0089,    2,    2
"2019--P1Y", +0203, +0090,    2,    2
"2019--P1Y", +0203, +0091,    2,    2
"2019--P1Y", +0203, +0092,    2,    2
"2019--P1Y", +0203, +0093,    2,    2
"2019--P1Y", +0203, +0094,    2,    2
"2019--P1Y", +0203, +0095,    2,    2
"2019--P1Y", +0203, +0096,    2,    2
"2019--P1Y", +0203, +0097,    2,    2
"2019--P1Y", +0203, +0098,    2,    2
"2019--P1Y", +0203, +0099,    2,    2
"2019--P1Y", +0203, +0100,    2,    2
"2019--P1Y", +0203, +0101,    2,    2
"2019--P1Y", +0203, +0102,    2,    2
"2019--P1Y", +0203, +0103,    2,    2
"2019--P1Y", +0203, +0104,    2,    2
"2019--P1Y", +0203, +0105,    2,    2
"2019--P1Y", +0203, +0106,    2,    2
"2019--P1Y", +0203, +0107,    2,    2
"2019--P1Y", +0203, +0108,    2,    2
"2019--P1Y", +0203, +0109,    2,    2
"2019--P1Y", +0203, +0110,    2,    2
"2019--P1Y", +0203, +0111,    2,    2
"2019--P1Y", +0203, +0112,    2,    2
"2019--P1Y", +0203, +0113,    2,    2
"2019--P1Y", +0203, +0114,    2,    2
"2019--P1Y", +0203, +0115,    2,    2
"2019--P1Y", +0203, +0116,    2,    2
"2019--P1Y", +0203, +0117,    2,    2
"2019--P1Y", +0203, +0118,    2,    2
"2019--P1Y", +0203, +0119,    2,    2
"2019--P1Y", +0203, +0120,    2,    2
"2019--P1Y", +0204, +0032,    2,    2
"2019--P1Y", +0204, +0033,    2,    2
"2019--P1Y", +0204, +0034,    2,    2
"2019--P1Y", +0204, +0035,    2,    2
"2019--P1Y", +0204, +0036,    2,    2
"2019--P1Y", +0204, +0037,    2,    2
"2019--P1Y", +0204, +0038,    2,    2
"2019--P1Y", +0204, +0039,    2,    2
"2019--P1Y", +0204, +0040,    2,    2
"2019--P1Y", +0204, +0041,    2,    2
"2019--P1Y", +0204, +0042,    2,    2
"2019--P1Y", +0204, +0043,    2,    2
"2019--P1Y", +0204, +0044,    2,    2
"2019--P1Y", +0204, +0045,    2,    2
"2019--P1Y", +0204, +0046,    2,    2
"2019--P1Y", +0204, +0047,    2,    2
"2019--P1Y", +0204, +0048,    2,    2
"2019--P1Y", +0204, +0049,    2,    2
"2019--P1Y", +0204, +0050,    2,    2
"2019--P1Y", +0204, +0051,    2,    2
"2019--P1Y", +0204, +0052,    2,    2
"2019--P1Y", +0204, +0053,    2,    2
"2019--P1Y", +0204, +0054,    2,    2
"2019--P1Y", +0204, +0055,    2,    2
"2019--P1Y", +0204, +0056,    2,    2
"2019--P1Y", +0204, +0057,    2,    2
"2019--P1Y", +0204, +0058,    2,    2
"2019--P1Y", +0204, +0059,    2,    2
"2019--P1Y", +0204, +0060,    2,    2
"2019--P1Y", +0204, +0061,    2,    2
"2019--P1Y", +0204, +0062,    2,    2
"2019--P1Y", +0204, +0063,    2,    2
"2019--P1Y", +0204, +0064,    2,    2
"2019--P1Y", +0204, +0065,    2,    2
"2019--P1Y", +0204, +0066,    2,    2
"2019--P1Y", +0204, +0067,    2,    2
"2019--P1Y", +0204, +0068,    2,    2
"2019--P1Y", +0204, +0069,    2,    2
"2019--P1Y", +0204, +0070,    2,    2
"2019--P1Y", +0204, +0071,    2,    2
"2019--P1Y", +0204, +0072,    2,    2
"2019--P1Y", +0204, +0073,    2,    2
"2019--P1Y", +0204, +0074,    2,    2
"2019--P1Y", +0204, +0075,    2,    2
"2019--P1Y", +0204, +0076,    2,    2
"2019--P1Y", +0204, +0077,    2,    2
"2019--P1Y", +0204, +0078,    2,    2
"2019--P1Y", +0204, +0079,    2,    2
"2019--P1Y", +0204, +0080,    2,    2
"2019--P1Y", +0204, +0081,    2,    2
"2019--P1Y", +0204, +0082,    2,    2
"2019--P1Y", +0204, +0083,    2,    2
"2019--P1Y", +0204, +0084,    2,    2
"2019--P1Y", +0204, +0085,    2,    2
"2019--P1Y", +0204, +0086,    2,    2
"2019--P1Y", +0204, +0087,    2,    2
"2019--P1Y", +0204, +0088,    2,    2
"2019--P1Y", +0204, +0089,    2,    2
"2019--P1Y", +0204, +0090,    2,    2
"2019--P1Y", +0204, +0091,    2,    2
"2019--P1Y", +0204, +0092,    2,    2
"2019--P1Y", +0204, +0093,    2,    2
"2019--P1Y", +0204, +0094,    2,    2
"2019--P1Y", +0204, +0095,    2,    2
"2019--P1Y", +0204, +0096,    2,    2
"2019--P1Y", +0204, +0097,    2,    2
"2019--P1Y", +0204, +0098,    2,    2
"2019--P1Y", +0204, +0099,    2,    2
"2019--P1Y", +0204, +0100,    2,    2
"2019--P1Y", +0204, +0101,    2,    2
"2019--P1Y", +0204, +0102,    2,    2
"2019--P1Y", +0204, +0103,    2,    2
"2019--P1Y", +0204, +0104,    2,    2
"2019--P1Y", +0204, +0105,    2,    2
"2019--P1Y", +0204, +0106,    2,    2
"2019--P1Y", +0204, +0107,    2,    2
"2019--P1Y", +0204, +0108,    2,    2
